Column1;slugSeason;nameTeam;namePlayer;statusPlayer;isFinalSeason;isWaived;isOnRoster;isNonGuaranteed;isTeamOption;isPlayerOption;typeContractDetail;value;ID;FIRST_NAME;LAST_NAME;DISPLAY_LAST_COMMA_FIRST;DISPLAY_FI_LAST;PLAYER_SLUG;BIRTHDATE;SCHOOL;COUNTRY;LAST_AFFILIATION;HEIGHT;WEIGHT;SEASON_EXP;JERSEY;POSITION;ROSTERSTATUS;GAMES_PLAYED_CURRENT_SEASON_FLAG;TEAM_ID;TEAM_NAME;TEAM_ABBREVIATION;TEAM_CODE;TEAM_CITY;PLAYERCODE;FROM_YEAR;TO_YEAR;DLEAGUE_FLAG;NBA_FLAG;GAMES_PLAYED_FLAG;DRAFT_YEAR;DRAFT_ROUND;DRAFT_NUMBER;PTS;AST;REB;ALL_STAR_APPEARANCES;PIE
716;2022-23;Milwaukee Bucks;Pat Connaughton;current roster;1;0;1;0;0;1;Player Option;5728393;1626192;Pat;Connaughton;Connaughton, Pat;P. Connaughton;pat-connaughton;6/01/1993 00:00;Notre Dame;USA;Notre Dame/USA;77;209;5;24;Guard;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;pat_connaughton;2015;2020;N;Y;Y;2015;2;41;6.9;1.3;4.5;;0.082
717;2020-21;Milwaukee Bucks;PJ Tucker;current roster;1;0;1;0;0;0;Guaranteed;7969537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
718;2020-21;Milwaukee Bucks;Rodions Kurucs;current roster;1;0;1;0;0;0;Guaranteed;1780152;1629066;Rodions;Kurucs;Kurucs, Rodions;R. Kurucs;rodions-kurucs;5/02/1998 00:00;FC Barcelona;Latvia;FC Barcelona/Latvia;81;228;2;0;Forward;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;rodions_kurucs;2018;2020;Y;Y;Y;2018;2;40;1;0.4;0.9;;0.021
719;2021-22;Milwaukee Bucks;Rodions Kurucs;current roster;0;0;1;0;1;0;Team Option;1861068;1629066;Rodions;Kurucs;Kurucs, Rodions;R. Kurucs;rodions-kurucs;5/02/1998 00:00;FC Barcelona;Latvia;FC Barcelona/Latvia;81;228;2;0;Forward;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;rodions_kurucs;2018;2020;Y;Y;Y;2018;2;40;1;0.4;0.9;;0.021
720;2020-21;Milwaukee Bucks;Sam Merrill;current roster;0;0;1;0;0;0;Guaranteed;898310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
721;2021-22;Milwaukee Bucks;Sam Merrill;current roster;0;0;1;1;0;0;Non-Guaranteed;1517981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
722;2022-23;Milwaukee Bucks;Sam Merrill;current roster;1;0;1;0;0;0;Qualifying Offer;1919247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
723;2020-21;Milwaukee Bucks;Thanasis Antetokounmpo;current roster;0;0;1;0;0;0;Guaranteed;1701593;203648;Thanasis;Antetokounmpo;Antetokounmpo, Thanasis;T. Antetokounmpo;thanasis-antetokounmpo;18/07/1992 00:00;Panathinaikos;Greece;Panathinaikos/Greece;78;219;2;43;Forward;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;thanasis_antetokounmpo;2015;2020;Y;Y;Y;2014;2;51;2.2;0.7;2;;0.057
724;2021-22;Milwaukee Bucks;Thanasis Antetokounmpo;current roster;1;0;1;0;0;0;Qualifying Offer;2126991;203648;Thanasis;Antetokounmpo;Antetokounmpo, Thanasis;T. Antetokounmpo;thanasis-antetokounmpo;18/07/1992 00:00;Panathinaikos;Greece;Panathinaikos/Greece;78;219;2;43;Forward;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;thanasis_antetokounmpo;2015;2020;Y;Y;Y;2014;2;51;2.2;0.7;2;;0.057
725;2020-21;Minnesota Timberwolves;Anthony Edwards;current roster;0;0;1;0;0;0;Guaranteed;9757440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
726;2021-22;Minnesota Timberwolves;Anthony Edwards;current roster;0;0;1;0;0;0;Guaranteed;10245480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
727;2022-23;Minnesota Timberwolves;Anthony Edwards;current roster;0;0;1;0;1;0;Team Option;10733400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
728;2023-24;Minnesota Timberwolves;Anthony Edwards;current roster;0;0;1;0;1;0;Team Option;13534817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
729;2024-25;Minnesota Timberwolves;Anthony Edwards;current roster;1;0;1;0;0;0;Qualifying Offer;17595262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
730;2020-21;Minnesota Timberwolves;Cole Aldrich;W;0;0;0;0;0;0;Not With Team;685340;202332;Cole;Aldrich;Aldrich, Cole;C. Aldrich;cole-aldrich;31/10/1988 00:00;Kansas;USA;Kansas/USA;83;253;8;45;Center;Inactive;N;1610612752;Knicks;NYK;knicks;New York;cole_aldrich;2010;2017;Y;Y;Y;2010;1;11;3.1;0.5;3.3;0;
731;2020-21;Minnesota Timberwolves;D'Angelo Russell;current roster;0;0;1;0;0;0;Guaranteed;28649250;1626156;D'Angelo;Russell;Russell, D'Angelo;D. Russell;dangelo-russell;23/02/1996 00:00;Ohio State;USA;Ohio State/USA;76;193;5;0;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;d'angelo_russell;2015;2020;N;Y;Y;2015;1;2;19.3;5.1;2.6;;0.104
732;2021-22;Minnesota Timberwolves;D'Angelo Russell;current roster;0;0;1;0;0;0;Guaranteed;30013500;1626156;D'Angelo;Russell;Russell, D'Angelo;D. Russell;dangelo-russell;23/02/1996 00:00;Ohio State;USA;Ohio State/USA;76;193;5;0;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;d'angelo_russell;2015;2020;N;Y;Y;2015;1;2;19.3;5.1;2.6;;0.104
733;2022-23;Minnesota Timberwolves;D'Angelo Russell;current roster;1;0;1;0;0;0;Guaranteed;31377750;1626156;D'Angelo;Russell;Russell, D'Angelo;D. Russell;dangelo-russell;23/02/1996 00:00;Ohio State;USA;Ohio State/USA;76;193;5;0;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;d'angelo_russell;2015;2020;N;Y;Y;2015;1;2;19.3;5.1;2.6;;0.104
734;2020-21;Minnesota Timberwolves;Ed Davis;current roster;1;0;1;0;0;0;Guaranteed;5005350;202334;Ed;Davis;Davis, Ed;E. Davis;ed-davis;5/06/1989 00:00;North Carolina;USA;North Carolina/USA;81;218;10;17;Center-Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;ed_davis;2010;2020;Y;Y;Y;2010;1;13;2.3;1;5.1;;0.073
735;2020-21;Minnesota Timberwolves;Jaden McDaniels;current roster;0;0;1;0;0;0;Guaranteed;1964760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
736;2021-22;Minnesota Timberwolves;Jaden McDaniels;current roster;0;0;1;0;0;0;Guaranteed;2063280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
737;2022-23;Minnesota Timberwolves;Jaden McDaniels;current roster;0;0;1;0;1;0;Team Option;2161440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
738;2023-24;Minnesota Timberwolves;Jaden McDaniels;current roster;0;0;1;0;1;0;Team Option;3901399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
739;2024-25;Minnesota Timberwolves;Jaden McDaniels;current roster;1;0;1;0;0;0;Qualifying Offer;5813085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740;2020-21;Minnesota Timberwolves;Jake Layman;current roster;0;0;1;0;0;0;Guaranteed;3761085;1627774;Jake;Layman;Layman, Jake;J. Layman;jake-layman;7/03/1994 00:00;Maryland;USA;Maryland/USA;80;209;4;10;Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;jake_layman;2016;2020;Y;Y;Y;2016;2;47;6.1;0.8;1.9;;0.077
741;2021-22;Minnesota Timberwolves;Jake Layman;current roster;1;0;1;0;0;0;Guaranteed;3940184;1627774;Jake;Layman;Layman, Jake;J. Layman;jake-layman;7/03/1994 00:00;Maryland;USA;Maryland/USA;80;209;4;10;Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;jake_layman;2016;2020;Y;Y;Y;2016;2;47;6.1;0.8;1.9;;0.077
742;2020-21;Minnesota Timberwolves;Jarred Vanderbilt;current roster;0;0;1;0;0;0;Guaranteed;1663861;1629020;Jarred;Vanderbilt;Vanderbilt, Jarred;J. Vanderbilt;jarred-vanderbilt;3/04/1999 00:00;Kentucky;USA;Kentucky/USA;81;214;2;8;Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;jarred_vanderbilt;2018;2020;Y;Y;Y;2018;2;41;5.6;1.4;5.6;;0.107
743;2021-22;Minnesota Timberwolves;Jarred Vanderbilt;current roster;1;0;1;0;0;0;Qualifying Offer;2079826;1629020;Jarred;Vanderbilt;Vanderbilt, Jarred;J. Vanderbilt;jarred-vanderbilt;3/04/1999 00:00;Kentucky;USA;Kentucky/USA;81;214;2;8;Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;jarred_vanderbilt;2018;2020;Y;Y;Y;2018;2;41;5.6;1.4;5.6;;0.107
744;2020-21;Minnesota Timberwolves;Jarrett Culver;current roster;0;0;1;0;0;0;Guaranteed;6104280;1629633;Jarrett;Culver;Culver, Jarrett;J. Culver;jarrett-culver;20/02/1999 00:00;Texas Tech;USA;Texas Tech/USA;78;195;1;23;Guard-Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;jarrett_culver;2019;2020;N;Y;Y;2019;1;6;6.8;0.8;4.3;;0.059
745;2021-22;Minnesota Timberwolves;Jarrett Culver;current roster;0;0;1;0;0;0;Guaranteed;6395160;1629633;Jarrett;Culver;Culver, Jarrett;J. Culver;jarrett-culver;20/02/1999 00:00;Texas Tech;USA;Texas Tech/USA;78;195;1;23;Guard-Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;jarrett_culver;2019;2020;N;Y;Y;2019;1;6;6.8;0.8;4.3;;0.059
746;2022-23;Minnesota Timberwolves;Jarrett Culver;current roster;0;0;1;0;1;0;Team Option;8109063;1629633;Jarrett;Culver;Culver, Jarrett;J. Culver;jarrett-culver;20/02/1999 00:00;Texas Tech;USA;Texas Tech/USA;78;195;1;23;Guard-Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;jarrett_culver;2019;2020;N;Y;Y;2019;1;6;6.8;0.8;4.3;;0.059
747;2023-24;Minnesota Timberwolves;Jarrett Culver;current roster;1;0;1;0;0;0;Qualifying Offer;10817490;1629633;Jarrett;Culver;Culver, Jarrett;J. Culver;jarrett-culver;20/02/1999 00:00;Texas Tech;USA;Texas Tech/USA;78;195;1;23;Guard-Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;jarrett_culver;2019;2020;N;Y;Y;2019;1;6;6.8;0.8;4.3;;0.059
748;2020-21;Minnesota Timberwolves;Jaylen Nowell;current roster;0;0;1;0;0;0;Guaranteed;1517981;1629669;Jaylen;Nowell;Nowell, Jaylen;J. Nowell;jaylen-nowell;9/07/1999 00:00;Washington;USA;Washington/USA;76;201;1;4;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;jaylen_nowell;2019;2020;Y;Y;Y;2019;2;43;10.5;1.4;2.2;;0.09
749;2021-22;Minnesota Timberwolves;Jaylen Nowell;current roster;1;0;1;1;0;0;Non-Guaranteed;1782621;1629669;Jaylen;Nowell;Nowell, Jaylen;J. Nowell;jaylen-nowell;9/07/1999 00:00;Washington;USA;Washington/USA;76;201;1;4;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;jaylen_nowell;2019;2020;Y;Y;Y;2019;2;43;10.5;1.4;2.2;;0.09
750;2022-23;Minnesota Timberwolves;Jaylen Nowell;current roster;0;0;1;0;1;0;Team Option;1930681;1629669;Jaylen;Nowell;Nowell, Jaylen;J. Nowell;jaylen-nowell;9/07/1999 00:00;Washington;USA;Washington/USA;76;201;1;4;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;jaylen_nowell;2019;2020;Y;Y;Y;2019;2;43;10.5;1.4;2.2;;0.09
751;2021-22;Minnesota Timberwolves;Jordan McLaughlin;current roster;1;0;1;0;0;0;Qualifying Offer;1669178;1629162;Jordan;McLaughlin;McLaughlin, Jordan;J. McLaughlin;jordan-mclaughlin;9/04/1996 00:00;Southern California;USA;Southern California/USA;71;185;1;6;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;jordan_mclaughlin;2019;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;5.4;4.7;2.3;;0.099
752;2020-21;Minnesota Timberwolves;Josh Okogie;current roster;0;0;1;0;0;0;Guaranteed;2651040;1629006;Josh;Okogie;Okogie, Josh;J. Okogie;josh-okogie;1/09/1998 00:00;Georgia Tech;Nigeria;Georgia Tech/Nigeria;76;213;2;20;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;josh_okogie;2018;2020;N;Y;Y;2018;1;20;4.8;1.2;2.6;;0.039
753;2021-22;Minnesota Timberwolves;Josh Okogie;current roster;0;0;1;0;0;0;Guaranteed;4087904;1629006;Josh;Okogie;Okogie, Josh;J. Okogie;josh-okogie;1/09/1998 00:00;Georgia Tech;Nigeria;Georgia Tech/Nigeria;76;213;2;20;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;josh_okogie;2018;2020;N;Y;Y;2018;1;20;4.8;1.2;2.6;;0.039
754;2022-23;Minnesota Timberwolves;Josh Okogie;current roster;1;0;1;0;0;0;Qualifying Offer;5857966;1629006;Josh;Okogie;Okogie, Josh;J. Okogie;josh-okogie;1/09/1998 00:00;Georgia Tech;Nigeria;Georgia Tech/Nigeria;76;213;2;20;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;josh_okogie;2018;2020;N;Y;Y;2018;1;20;4.8;1.2;2.6;;0.039
755;2020-21;Minnesota Timberwolves;Juancho Hernangomez;current roster;0;0;1;0;0;0;Guaranteed;6493000;1627823;Juancho;Hernangomez;Hernangomez, Juancho;J. Hernangomez;juancho-hernangomez;28/09/1995 00:00;Estudiantes;Spain;Estudiantes/Spain;81;214;4;41;Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;juan_hernangomez;2016;2020;Y;Y;Y;2016;1;15;6.2;0.6;4.2;;0.079
756;2021-22;Minnesota Timberwolves;Juancho Hernangomez;current roster;0;0;1;0;0;0;Guaranteed;7012440;1627823;Juancho;Hernangomez;Hernangomez, Juancho;J. Hernangomez;juancho-hernangomez;28/09/1995 00:00;Estudiantes;Spain;Estudiantes/Spain;81;214;4;41;Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;juan_hernangomez;2016;2020;Y;Y;Y;2016;1;15;6.2;0.6;4.2;;0.079
757;2022-23;Minnesota Timberwolves;Juancho Hernangomez;current roster;1;0;1;1;0;0;Non-Guaranteed;7531880;1627823;Juancho;Hernangomez;Hernangomez, Juancho;J. Hernangomez;juancho-hernangomez;28/09/1995 00:00;Estudiantes;Spain;Estudiantes/Spain;81;214;4;41;Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;juan_hernangomez;2016;2020;Y;Y;Y;2016;1;15;6.2;0.6;4.2;;0.079
758;2020-21;Minnesota Timberwolves;KarlAnthony Towns;current roster;0;0;1;0;0;0;Guaranteed;29467800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
759;2021-22;Minnesota Timberwolves;KarlAnthony Towns;current roster;0;0;1;0;0;0;Guaranteed;31650600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
760;2022-23;Minnesota Timberwolves;KarlAnthony Towns;current roster;0;0;1;0;0;0;Guaranteed;33833400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
761;2023-24;Minnesota Timberwolves;KarlAnthony Towns;current roster;1;0;1;0;0;0;Guaranteed;36016200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
762;2020-21;Minnesota Timberwolves;Malik Beasley;current roster;0;0;1;0;0;0;Guaranteed;13425895;1627736;Malik;Beasley;Beasley, Malik;M. Beasley;malik-beasley;26/11/1996 00:00;Florida State;USA;Florida State/USA;76;187;4;5;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;malik_beasley;2016;2020;Y;Y;Y;2016;1;19;20.5;2.5;4.6;;0.109
763;2021-22;Minnesota Timberwolves;Malik Beasley;current roster;0;0;1;0;0;0;Guaranteed;14491964;1627736;Malik;Beasley;Beasley, Malik;M. Beasley;malik-beasley;26/11/1996 00:00;Florida State;USA;Florida State/USA;76;187;4;5;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;malik_beasley;2016;2020;Y;Y;Y;2016;1;19;20.5;2.5;4.6;;0.109
764;2022-23;Minnesota Timberwolves;Malik Beasley;current roster;1;0;1;0;0;0;Guaranteed;15558035;1627736;Malik;Beasley;Beasley, Malik;M. Beasley;malik-beasley;26/11/1996 00:00;Florida State;USA;Florida State/USA;76;187;4;5;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;malik_beasley;2016;2020;Y;Y;Y;2016;1;19;20.5;2.5;4.6;;0.109
765;2023-24;Minnesota Timberwolves;Malik Beasley;current roster;0;0;1;0;1;0;Team Option;16524106;1627736;Malik;Beasley;Beasley, Malik;M. Beasley;malik-beasley;26/11/1996 00:00;Florida State;USA;Florida State/USA;76;187;4;5;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;malik_beasley;2016;2020;Y;Y;Y;2016;1;19;20.5;2.5;4.6;;0.109
766;2020-21;Minnesota Timberwolves;Naz Reid;current roster;0;0;1;0;0;0;Guaranteed;1517981;1629675;Naz;Reid;Reid, Naz;N. Reid;naz-reid;26/08/1999 00:00;Louisiana State;USA;Louisiana State/USA;81;264;1;11;Center-Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;naz_reid;2019;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;11.4;1.2;4.6;;0.113
767;2021-22;Minnesota Timberwolves;Naz Reid;current roster;1;0;1;1;0;0;Non-Guaranteed;1782621;1629675;Naz;Reid;Reid, Naz;N. Reid;naz-reid;26/08/1999 00:00;Louisiana State;USA;Louisiana State/USA;81;264;1;11;Center-Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;naz_reid;2019;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;11.4;1.2;4.6;;0.113
768;2022-23;Minnesota Timberwolves;Naz Reid;current roster;0;0;1;0;1;0;Team Option;1930681;1629675;Naz;Reid;Reid, Naz;N. Reid;naz-reid;26/08/1999 00:00;Louisiana State;USA;Louisiana State/USA;81;264;1;11;Center-Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;naz_reid;2019;2020;Y;Y;Y;Undrafted;Undrafted;Undrafted;11.4;1.2;4.6;;0.113
769;2020-21;Minnesota Timberwolves;Ricky Rubio;current roster;0;0;1;0;0;0;Guaranteed;17000000;201937;Ricky;Rubio;Rubio, Ricky;R. Rubio;ricky-rubio;21/10/1990 00:00;FC Barcelona;Spain;FC Barcelona/Spain;75;190;9;9;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;ricky_rubio;2011;2020;N;Y;Y;2009;1;5;8.8;6.8;3.2;;0.101
770;2021-22;Minnesota Timberwolves;Ricky Rubio;current roster;1;0;1;0;0;0;Guaranteed;17800000;201937;Ricky;Rubio;Rubio, Ricky;R. Rubio;ricky-rubio;21/10/1990 00:00;FC Barcelona;Spain;FC Barcelona/Spain;75;190;9;9;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;ricky_rubio;2011;2020;N;Y;Y;2009;1;5;8.8;6.8;3.2;;0.101
771;2020-21;New Orleans Pelicans;Brandon Ingram;current roster;0;0;1;0;0;0;Guaranteed;27285000;1627742;Brandon;Ingram;Ingram, Brandon;B. Ingram;brandon-ingram;2/09/1997 00:00;Duke;USA;Duke/USA;80;190;4;14;Forward;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;brandon_ingram;2016;2020;N;Y;Y;2016;1;2;24.2;4.7;5.1;;0.133
772;2021-22;New Orleans Pelicans;Brandon Ingram;current roster;0;0;1;0;0;0;Guaranteed;29467800;1627742;Brandon;Ingram;Ingram, Brandon;B. Ingram;brandon-ingram;2/09/1997 00:00;Duke;USA;Duke/USA;80;190;4;14;Forward;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;brandon_ingram;2016;2020;N;Y;Y;2016;1;2;24.2;4.7;5.1;;0.133
773;2022-23;New Orleans Pelicans;Brandon Ingram;current roster;0;0;1;0;0;0;Guaranteed;31650600;1627742;Brandon;Ingram;Ingram, Brandon;B. Ingram;brandon-ingram;2/09/1997 00:00;Duke;USA;Duke/USA;80;190;4;14;Forward;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;brandon_ingram;2016;2020;N;Y;Y;2016;1;2;24.2;4.7;5.1;;0.133
774;2023-24;New Orleans Pelicans;Brandon Ingram;current roster;0;0;1;0;0;0;Guaranteed;33833400;1627742;Brandon;Ingram;Ingram, Brandon;B. Ingram;brandon-ingram;2/09/1997 00:00;Duke;USA;Duke/USA;80;190;4;14;Forward;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;brandon_ingram;2016;2020;N;Y;Y;2016;1;2;24.2;4.7;5.1;;0.133
775;2024-25;New Orleans Pelicans;Brandon Ingram;current roster;1;0;1;0;0;0;Guaranteed;36016200;1627742;Brandon;Ingram;Ingram, Brandon;B. Ingram;brandon-ingram;2/09/1997 00:00;Duke;USA;Duke/USA;80;190;4;14;Forward;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;brandon_ingram;2016;2020;N;Y;Y;2016;1;2;24.2;4.7;5.1;;0.133
776;2020-21;New Orleans Pelicans;Eric Bledsoe;current roster;0;0;1;0;0;0;Guaranteed;16875000;202339;Eric;Bledsoe;Bledsoe, Eric;E. Bledsoe;eric-bledsoe;9/12/1989 00:00;Kentucky;USA;Kentucky/USA;73;214;10;5;Guard;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;eric_bledsoe;2010;2020;Y;Y;Y;2010;1;18;11.3;3.7;3.4;;0.071
777;2021-22;New Orleans Pelicans;Eric Bledsoe;current roster;0;0;1;0;0;0;Guaranteed;18125000;202339;Eric;Bledsoe;Bledsoe, Eric;E. Bledsoe;eric-bledsoe;9/12/1989 00:00;Kentucky;USA;Kentucky/USA;73;214;10;5;Guard;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;eric_bledsoe;2010;2020;Y;Y;Y;2010;1;18;11.3;3.7;3.4;;0.071
778;2022-23;New Orleans Pelicans;Eric Bledsoe;current roster;1;0;1;1;0;0;Non-Guaranteed;19375000;202339;Eric;Bledsoe;Bledsoe, Eric;E. Bledsoe;eric-bledsoe;9/12/1989 00:00;Kentucky;USA;Kentucky/USA;73;214;10;5;Guard;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;eric_bledsoe;2010;2020;Y;Y;Y;2010;1;18;11.3;3.7;3.4;;0.071
779;2020-21;New Orleans Pelicans;Isaiah Thomas;current roster;1;0;1;0;0;0;Not With Team;110998;202738;Isaiah;Thomas;Thomas, Isaiah;I. Thomas;isaiah-thomas;7/02/1989 00:00;Washington;USA;Washington/USA;69;185;8;4;Guard;Inactive;N;0;;;;;isaiah_thomas;2011;2019;N;Y;Y;2011;2;60;18.1;5;2.5;2;
780;2020-21;New Orleans Pelicans;James Johnson;current roster;1;0;1;0;0;0;Guaranteed;16047100;201949;James;Johnson;Johnson, James;J. Johnson;james-johnson;20/02/1987 00:00;Wake Forest;USA;Wake Forest/USA;79;240;11;16;Forward;Active;Y;1610612742;Mavericks;DAL;mavericks;Dallas;james_johnson;2009;2020;Y;Y;Y;2009;1;16;5.7;1.7;3;;0.077
781;2020-21;New Orleans Pelicans;Jaxson Hayes;current roster;0;0;1;0;0;0;Guaranteed;5105160;1629637;Jaxson;Hayes;Hayes, Jaxson;J. Hayes;jaxson-hayes;23/05/2000 00:00;Texas;USA;Texas/USA;83;220;1;10;Center-Forward;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;jaxson_hayes;2019;2020;N;Y;Y;2019;1;8;5.5;0.5;3.5;;0.105
782;2021-22;New Orleans Pelicans;Jaxson Hayes;current roster;0;0;1;0;0;0;Guaranteed;5348280;1629637;Jaxson;Hayes;Hayes, Jaxson;J. Hayes;jaxson-hayes;23/05/2000 00:00;Texas;USA;Texas/USA;83;220;1;10;Center-Forward;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;jaxson_hayes;2019;2020;N;Y;Y;2019;1;8;5.5;0.5;3.5;;0.105
783;2022-23;New Orleans Pelicans;Jaxson Hayes;current roster;0;0;1;0;1;0;Team Option;6803012;1629637;Jaxson;Hayes;Hayes, Jaxson;J. Hayes;jaxson-hayes;23/05/2000 00:00;Texas;USA;Texas/USA;83;220;1;10;Center-Forward;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;jaxson_hayes;2019;2020;N;Y;Y;2019;1;8;5.5;0.5;3.5;;0.105
784;2023-24;New Orleans Pelicans;Jaxson Hayes;current roster;1;0;1;0;0;0;Qualifying Offer;9170460;1629637;Jaxson;Hayes;Hayes, Jaxson;J. Hayes;jaxson-hayes;23/05/2000 00:00;Texas;USA;Texas/USA;83;220;1;10;Center-Forward;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;jaxson_hayes;2019;2020;N;Y;Y;2019;1;8;5.5;0.5;3.5;;0.105
785;2020-21;New Orleans Pelicans;Josh Hart;current roster;0;0;1;0;0;0;Guaranteed;3491159;1628404;Josh;Hart;Hart, Josh;J. Hart;josh-hart;6/03/1995 00:00;Villanova;USA;Villanova/USA;77;215;3;3;Guard;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;josh_hart;2017;2020;Y;Y;Y;2017;1;30;9.1;2.2;7.6;;0.097
786;2021-22;New Orleans Pelicans;Josh Hart;current roster;1;0;1;0;0;0;Qualifying Offer;5236739;1628404;Josh;Hart;Hart, Josh;J. Hart;josh-hart;6/03/1995 00:00;Villanova;USA;Villanova/USA;77;215;3;3;Guard;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;josh_hart;2017;2020;Y;Y;Y;2017;1;30;9.1;2.2;7.6;;0.097
787;2020-21;New Orleans Pelicans;Kira Lewis Jr;current roster;0;0;1;0;0;0;Guaranteed;3640200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
788;2021-22;New Orleans Pelicans;Kira Lewis Jr;current roster;0;0;1;0;0;0;Guaranteed;3822240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
789;2022-23;New Orleans Pelicans;Kira Lewis Jr;current roster;0;0;1;0;1;0;Team Option;4004280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
790;2023-24;New Orleans Pelicans;Kira Lewis Jr;current roster;0;0;1;0;1;0;Team Option;5722116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
